CustomerID,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,AccountID
528,Current,5065.19,2/27/2005,11/10/2023,528
529,Savings,825.42,4/29/2012,7/26/2023,529
530,Savings,8401.12,10/29/2005,6/30/2023,530
531,Current,3567.3,7/11/2020,12/21/2023,531
532,Savings,5863.86,9/20/2022,10/2/2023,532
533,Current,3847.49,1/12/2011,6/11/2023,533
534,Current,6016.24,11/26/2003,10/5/2023,534
535,Savings,7467.56,8/10/2012,5/21/2023,535
536,Savings,3335.46,10/30/2005,5/3/2023,536
537,Savings,5240.69,2/8/2011,7/11/2023,537
538,Savings,7969.26,8/28/2000,2/25/2023,538
539,Savings,6909.73,11/17/2022,10/25/2023,539
540,Savings,665.02,2/5/2004,9/4/2023,540
541,Current,5730.71,10/30/2000,11/18/2023,541
542,Current,3825.7,1/26/2013,7/10/2023,542
543,Current,7116.92,6/30/2002,6/19/2023,543
544,Savings,265.01,12/11/2013,8/7/2023,544
545,Savings,3372.91,7/22/2016,2/3/2023,545
546,Savings,956.28,7/24/2007,10/12/2023,546
547,Current,9212.87,8/28/2001,2/5/2023,547
548,Savings,8777.35,11/4/2002,9/22/2023,548
549,Savings,9684.08,2/10/2001,12/7/2023,549
550,Savings,6470.34,12/7/2002,10/25/2023,550
551,Current,8089.78,6/9/2021,8/16/2023,551
552,Current,6157.5,7/11/2011,3/8/2023,552
553,Current,4971.23,1/24/2018,1/7/2023,553
554,Savings,8354.82,8/26/2012,1/23/2023,554
555,Savings,7784.05,9/1/2016,1/23/2023,555
556,Current,7359.44,3/1/2012,9/29/2023,556
557,Current,8949.72,12/23/2003,3/10/2023,557
558,Current,9294.57,9/19/2006,1/13/2023,558
559,Savings,4508.34,1/21/2015,9/23/2023,559
560,Savings,2899.93,3/8/2014,9/5/2023,560
561,Current,5166.68,4/9/2018,2/28/2023,561
562,Current,1021.36,3/6/2008,9/15/2023,562
563,Savings,9387.79,8/21/2007,7/27/2023,563
564,Current,9840.15,7/19/2000,5/9/2023,564
565,Current,6561.78,6/4/2021,7/17/2023,565
566,Current,7487,12/22/2016,11/6/2023,566
567,Current,3304.35,7/23/2007,10/2/2023,567
568,Savings,8676.05,4/22/2014,4/7/2023,568
569,Savings,9013,6/22/2013,1/28/2023,569
570,Savings,861.33,3/2/2010,5/13/2023,570
571,Current,1401.29,6/23/2015,11/28/2023,571
572,Current,2682.44,7/13/2008,10/2/2023,572
573,Savings,7066.38,11/26/2009,4/14/2023,573
574,Current,1915.31,3/18/2014,2/11/2023,574
575,Savings,2278.79,12/4/2007,6/2/2023,575
576,Current,3880.45,8/24/2012,10/18/2023,576
577,Current,6155.2,12/17/2019,1/9/2023,577
578,Current,9765.46,3/16/2014,8/12/2023,578
579,Savings,7860.56,8/6/2013,2/8/2023,579
580,Savings,5627.2,8/23/2020,2/7/2023,580
581,Current,588.92,6/25/2011,9/28/2023,581
582,Current,5216.72,11/24/2014,4/19/2023,582
583,Savings,2120.44,8/9/2012,12/12/2023,583
584,Savings,3070.68,7/31/2002,3/1/2023,584
585,Savings,2583.52,3/29/2012,3/3/2023,585
586,Current,3539.74,4/1/2010,1/31/2023,586
587,Savings,716.37,3/15/2017,1/30/2023,587
588,Current,5810.69,7/3/2010,3/7/2023,588
589,Savings,552.96,8/25/2006,9/20/2023,589
590,Current,6639.78,12/3/2009,6/7/2023,590
591,Savings,7334.94,3/27/2020,6/10/2023,591
592,Savings,4912.03,9/14/2021,12/25/2023,592
593,Savings,7834.45,3/24/2005,4/21/2023,593
594,Savings,9677.17,4/28/2007,2/7/2023,594
595,Savings,3466.52,2/6/2009,7/31/2023,595
596,Savings,6227.18,12/21/2015,5/17/2023,596
597,Savings,3304.94,2/15/2007,12/8/2023,597
598,Current,4489.52,11/15/2015,6/7/2023,598
599,Current,306.17,6/3/2000,5/14/2023,599
600,Current,836.06,4/28/2007,7/8/2023,600
601,Savings,7995.53,4/30/2012,6/14/2023,601
602,Current,1485.09,3/7/2004,3/20/2023,602
603,Current,7021.6,9/17/2001,9/9/2023,603
604,Current,7117.78,11/16/2001,7/25/2023,604
605,Savings,9962.64,4/6/2014,5/28/2023,605
606,Savings,6986.4,5/19/2002,10/13/2023,606
607,Savings,1374.58,6/4/2008,1/18/2023,607
608,Savings,6302.76,6/23/2002,7/10/2023,608
609,Savings,5289.01,7/15/2005,7/4/2023,609
610,Current,9182.17,5/27/2003,8/5/2023,610
611,Current,6932.49,6/4/2007,3/29/2023,611
612,Savings,5232.94,7/18/2003,4/5/2023,612
613,Current,6279.72,4/3/2016,10/1/2023,613
614,Current,4490.25,4/5/2004,3/2/2023,614
615,Current,5133.23,4/21/2006,3/23/2023,615
616,Current,7251.22,1/6/2002,3/19/2023,616
617,Savings,875.63,2/17/2002,7/15/2023,617
618,Savings,6191.82,2/16/2015,11/17/2023,618
619,Current,973.35,12/21/2015,2/9/2023,619
620,Savings,8565.26,8/8/2020,1/24/2023,620
621,Current,9430.39,2/5/2013,6/9/2023,621
622,Savings,7824.01,12/31/2021,9/23/2023,622
623,Current,7208.51,12/19/2012,5/17/2023,623
624,Savings,9443.1,11/26/2021,2/8/2023,624
625,Current,2263.43,1/16/2018,4/18/2023,625
626,Savings,2365.45,8/8/2018,8/15/2023,626
627,Current,4862.05,12/15/2012,3/10/2023,627
628,Current,173.88,6/5/2001,9/20/2023,628
629,Current,9654.19,8/7/2015,10/6/2023,629
630,Current,419.3,10/18/2007,12/11/2023,630
631,Current,6001.51,4/4/2011,1/17/2023,631
632,Savings,3604.34,7/4/2017,11/30/2023,632
633,Savings,1119.36,4/25/2020,8/15/2023,633
634,Current,343.69,3/25/2022,7/11/2023,634
635,Current,2697.94,6/24/2018,11/17/2023,635
636,Savings,1156.17,6/2/2001,12/8/2023,636
637,Current,9409.25,7/18/2010,1/28/2023,637
638,Savings,2523.14,10/8/2018,11/10/2023,638
639,Current,1031.91,9/13/2013,8/3/2023,639
640,Savings,7719.85,3/7/2015,1/18/2023,640
641,Current,4201.1,3/14/2009,4/20/2023,641
642,Current,8452.29,7/27/2016,5/1/2023,642
643,Current,8400.47,7/3/2018,10/27/2023,643
644,Current,9924.57,9/14/2002,3/5/2023,644
645,Current,8057.9,6/21/2022,2/6/2023,645
646,Current,2220.1,7/9/2020,1/3/2023,646
647,Savings,5905.84,6/2/2019,9/27/2023,647
648,Current,5309.88,2/14/2012,5/15/2023,648
649,Savings,5131.08,3/19/2000,3/24/2023,649
650,Current,3038.39,12/23/2004,7/26/2023,650
651,Savings,2180.39,3/7/2001,6/16/2023,651
652,Current,7197.26,11/29/2011,5/13/2023,652
653,Savings,1107.44,2/18/2012,3/20/2023,653
654,Savings,591.2,10/13/2011,11/4/2023,654
655,Current,3874.31,9/27/2022,4/19/2023,655
656,Current,7464.86,2/7/2014,1/26/2023,656
657,Current,8698.48,9/25/2013,6/16/2023,657
658,Current,5447.26,5/16/2005,6/22/2023,658
659,Savings,8415.33,5/23/2008,11/29/2023,659
660,Current,350.38,10/23/2010,1/31/2023,660
661,Current,4608.16,1/1/2021,5/31/2023,661
662,Savings,1420.55,6/16/2019,2/9/2023,662
663,Current,5868.9,7/17/2002,10/15/2023,663
664,Current,9217.78,11/5/2014,12/23/2023,664
665,Savings,171.19,12/25/2007,9/17/2023,665
666,Current,6715.39,10/1/2014,3/22/2023,666
667,Current,7944.26,7/16/2000,12/6/2023,667
668,Savings,7470.36,1/15/2012,6/23/2023,668
669,Current,295.71,4/27/2012,3/16/2023,669
670,Current,1821.45,10/18/2018,2/11/2023,670
671,Current,1034.55,4/25/2002,4/7/2023,671
672,Savings,946,3/22/2017,6/16/2023,672
673,Current,7328.82,10/13/2004,7/17/2023,673
674,Savings,4305.41,1/29/2015,4/13/2023,674
675,Savings,7275.73,8/5/2013,2/16/2023,675
676,Current,3671.45,12/11/2000,6/15/2023,676
677,Savings,1258.79,6/4/2000,1/18/2023,677
678,Current,7212.68,3/24/2015,1/2/2023,678
679,Current,6297.97,3/5/2020,4/15/2023,679
680,Current,1218.46,10/11/2013,4/12/2023,680
681,Savings,9251.21,10/25/2022,7/1/2023,681
682,Current,3158.32,4/13/2000,7/28/2023,682
683,Savings,6581.83,5/23/2003,12/10/2023,683
684,Savings,416.61,6/20/2020,8/4/2023,684
685,Savings,4486.12,7/5/2011,9/17/2023,685
686,Current,9647.21,9/1/2009,1/7/2023,686
687,Savings,8876.44,8/11/2010,7/26/2023,687
688,Savings,2291.34,3/21/2022,2/26/2023,688
689,Savings,8803.39,6/6/2003,1/30/2023,689
690,Savings,3001.39,5/20/2019,9/8/2023,690
691,Savings,8537.12,6/19/2019,8/9/2023,691
692,Savings,7319.35,12/30/2022,8/29/2023,692
693,Current,3585.32,6/11/2015,6/21/2023,693
694,Savings,9116.83,10/28/2004,9/2/2023,694
695,Current,4904.27,11/29/2003,7/24/2023,695
696,Current,3245.17,9/16/2011,8/19/2023,696
697,Current,2868.89,12/1/2021,12/12/2023,697
698,Savings,9396.76,10/2/2001,2/5/2023,698
699,Current,7609.95,12/27/2004,4/9/2023,699
700,Current,3564,11/22/2015,9/15/2023,700
701,Savings,2616.27,5/6/2008,5/22/2023,701
702,Savings,2195.01,11/1/2008,7/27/2023,702
703,Current,2520.48,4/3/2005,4/23/2023,703
704,Current,1198.7,11/17/2015,4/10/2023,704
705,Current,4898.88,3/23/2011,4/14/2023,705
706,Savings,506.61,10/20/2016,8/28/2023,706
707,Savings,213.99,5/12/2017,8/29/2023,707
708,Savings,6218.92,9/15/2020,10/18/2023,708
709,Current,975.95,8/1/2001,5/29/2023,709
710,Savings,8467.58,9/13/2013,8/8/2023,710
711,Savings,1156.61,2/13/2007,3/23/2023,711
712,Savings,5472.42,10/31/2015,10/15/2023,712
713,Current,6787.49,9/10/2011,5/31/2023,713
714,Savings,2368.64,7/23/2005,5/14/2023,714
715,Current,8893.82,1/16/2016,10/12/2023,715
716,Current,4865.73,7/4/2008,11/15/2023,716
717,Savings,3221.66,8/30/2019,8/13/2023,717
718,Savings,9021.17,2/6/2006,5/5/2023,718
719,Savings,8597.57,12/8/2008,4/6/2023,719
720,Current,7125.31,9/30/2004,12/3/2023,720
721,Current,2975.78,7/14/2013,8/28/2023,721
722,Current,3963.04,10/2/2013,11/10/2023,722
723,Current,6928.36,4/2/2011,3/26/2023,723
724,Savings,1934.31,10/27/2005,3/25/2023,724
725,Savings,5001.61,10/30/2010,12/9/2023,725
726,Current,7403.45,6/6/2022,9/29/2023,726
727,Current,6611.36,12/1/2013,1/6/2023,727
728,Current,7227.34,12/22/2018,1/7/2023,728
729,Current,8930,2/4/2018,1/14/2023,729
730,Savings,9686.04,1/8/2021,1/3/2023,730
731,Savings,4638,12/8/2001,8/13/2023,731
732,Savings,693.82,10/2/2007,11/1/2023,732
733,Savings,8360.07,1/9/2010,10/19/2023,733
734,Current,1267.86,4/2/2011,10/12/2023,734
735,Current,2272.5,9/21/2005,6/17/2023,735
736,Savings,6566.36,1/3/2003,5/12/2023,736
737,Savings,7482.78,5/4/2005,5/1/2023,737
738,Savings,6977.01,4/1/2009,8/24/2023,738
739,Savings,4441.07,6/21/2010,1/23/2023,739
740,Savings,9188.86,11/22/2007,4/12/2023,740
741,Savings,8338.74,1/14/2017,5/12/2023,741
742,Current,6670.46,7/3/2005,10/1/2023,742
743,Current,4466.65,5/8/2001,1/1/2023,743
744,Savings,4691.88,3/19/2022,2/1/2023,744
745,Savings,1842.07,1/25/2005,5/29/2023,745
746,Current,7819.08,9/22/2014,6/15/2023,746
747,Current,8673.04,3/14/2018,10/24/2023,747
748,Savings,8290.09,7/9/2020,6/26/2023,748
749,Current,5516.27,7/14/2013,12/7/2023,749
750,Current,8395.62,9/10/2012,4/3/2023,750
751,Current,7925.05,3/24/2020,4/27/2023,751
752,Current,8340.36,6/25/2018,4/6/2023,752
753,Current,9821.14,4/3/2013,2/28/2023,753
754,Current,8119,11/9/2015,5/21/2023,754
755,Current,2779.83,7/28/2006,11/13/2023,755
756,Current,8226.54,7/31/2020,2/20/2023,756
757,Current,3818.79,9/7/2022,9/12/2023,757
758,Current,5210.3,4/21/2009,4/1/2023,758
759,Savings,7984.36,12/24/2010,11/17/2023,759
760,Savings,3235.52,5/11/2011,11/1/2023,760
761,Current,358.22,11/12/2010,6/26/2023,761
762,Savings,7209.63,5/1/2007,4/13/2023,762
763,Savings,9031.52,8/2/2006,5/22/2023,763
764,Current,9286.1,12/7/2020,1/30/2023,764
765,Savings,8009.21,6/29/2003,5/22/2023,765
766,Current,9357.91,1/11/2020,7/22/2023,766
767,Savings,8224.5,2/15/2003,8/11/2023,767
768,Savings,397.98,4/15/2004,12/14/2023,768
769,Savings,3561.59,3/16/2020,11/14/2023,769
770,Current,3427.45,3/29/2017,1/3/2023,770
771,Savings,2269.73,11/5/2020,2/8/2023,771
772,Current,7999.58,11/15/2014,10/2/2023,772
773,Savings,5248.89,6/2/2012,12/27/2023,773
774,Savings,8379.26,6/9/2014,4/8/2023,774
775,Current,6053.36,7/23/2010,5/8/2023,775
776,Savings,5947.03,12/14/2007,6/16/2023,776
777,Current,3903.07,5/24/2016,9/23/2023,777
778,Current,7917.07,3/30/2017,12/11/2023,778
779,Current,6862.61,6/27/2015,5/31/2023,779
780,Current,3453.64,5/21/2010,9/5/2023,780
781,Savings,9936.38,7/18/2004,2/28/2023,781
782,Current,4681.61,7/1/2021,8/6/2023,782
783,Current,3234.24,9/6/2016,3/24/2023,783
784,Current,6909.15,9/5/2017,4/12/2023,784
785,Savings,2305.79,6/6/2004,5/28/2023,785
786,Savings,8323.38,8/16/2001,9/1/2023,786
787,Current,6835.6,9/1/2005,10/27/2023,787
788,Savings,8713.65,10/9/2001,10/1/2023,788
789,Savings,3357.61,8/22/2003,2/17/2023,789
790,Current,8558.81,11/24/2003,11/27/2023,790
791,Current,5059.22,3/27/2016,9/7/2023,791
792,Savings,685.65,3/27/2019,8/5/2023,792
793,Savings,2022.28,5/19/2003,8/23/2023,793
794,Savings,2254.73,7/18/2015,1/1/2023,794
795,Savings,7703.11,12/27/2003,4/7/2023,795
796,Current,2110.94,1/1/2015,9/20/2023,796
797,Savings,5662.98,10/1/2007,12/17/2023,797
798,Savings,6560.17,3/21/2010,3/31/2023,798
799,Savings,7761.19,3/25/2021,7/18/2023,799
800,Current,7860.41,3/24/2020,4/10/2023,800
801,Savings,7204.28,11/1/2018,6/1/2023,801
802,Current,2210.52,8/22/2019,3/10/2023,802
803,Current,5480.35,12/14/2002,8/2/2023,803
804,Current,2972.68,8/31/2019,4/18/2023,804
805,Savings,7773.47,8/23/2012,6/13/2023,805
806,Savings,7506.12,1/24/2015,11/2/2023,806
807,Current,2373.51,1/17/2015,9/5/2023,807
808,Savings,6449.29,6/15/2013,10/29/2023,808
809,Current,678.44,11/14/2015,7/17/2023,809
810,Current,7708.63,2/17/2020,10/6/2023,810
811,Savings,7824,3/28/2000,1/12/2023,811
812,Current,3535.42,1/31/2016,6/5/2023,812
813,Current,8081.94,3/9/2012,7/5/2023,813
814,Savings,8597.15,12/24/2002,8/24/2023,814
815,Current,1981.57,10/15/2001,11/13/2023,815
816,Savings,3573.86,7/6/2008,8/12/2023,816
817,Savings,2684.7,10/29/2003,2/3/2023,817
818,Current,3806.15,1/12/2013,12/16/2023,818
819,Current,4524.35,8/24/2006,4/11/2023,819
820,Savings,5148.69,9/15/2005,9/11/2023,820
821,Current,447.53,3/18/2008,10/1/2023,821
822,Savings,646.15,2/16/2012,6/12/2023,822
823,Current,6586.82,10/2/2006,2/6/2023,823
824,Savings,4483.14,5/30/2002,10/24/2023,824
825,Current,988.4,10/7/2021,7/30/2023,825
826,Savings,3923.68,6/12/2018,3/27/2023,826
827,Current,4807.4,1/21/2018,4/1/2023,827
828,Current,6392.34,10/15/2013,9/8/2023,828
829,Savings,1271.47,8/8/2005,7/27/2023,829
830,Savings,9948.56,1/3/2006,10/22/2023,830
831,Current,4799.58,10/31/2017,9/17/2023,831
832,Current,6839.83,6/12/2002,11/4/2023,832
833,Current,9091.36,4/5/2020,4/23/2023,833
834,Current,415.05,10/21/2001,10/2/2023,834
835,Savings,6053.45,5/3/2000,4/2/2023,835
836,Current,5449.52,9/4/2000,9/30/2023,836
837,Current,668.33,11/6/2003,6/22/2023,837
838,Savings,6960.97,6/13/2019,5/10/2023,838
839,Current,2285.75,2/3/2003,3/29/2023,839
840,Savings,7048.63,1/25/2013,9/3/2023,840
841,Current,3690.03,5/19/2018,2/24/2023,841
842,Savings,7724.25,12/2/2006,12/13/2023,842
843,Savings,9423.44,3/27/2019,1/4/2023,843
844,Current,8619.07,4/13/2001,12/22/2023,844
845,Savings,4877.48,10/27/2017,11/12/2023,845
846,Current,2330.2,11/23/2018,1/29/2023,846
847,Savings,9924.99,9/30/2013,7/8/2023,847
848,Savings,6629.04,4/2/2005,2/15/2023,848
849,Savings,4019.93,6/7/2020,4/7/2023,849
850,Current,4867.09,2/14/2010,2/18/2023,850
851,Current,1367.75,6/30/2010,4/30/2023,851
852,Savings,5102.39,3/8/2012,5/26/2023,852
853,Current,1814.33,3/15/2014,11/28/2023,853
854,Savings,3720.88,3/24/2017,9/6/2023,854
855,Savings,4968.49,9/2/2000,3/15/2023,855
856,Current,9483.21,11/13/2015,9/30/2023,856
857,Savings,6284.46,4/7/2019,4/17/2023,857
858,Current,3781.71,7/9/2014,12/18/2023,858
859,Savings,1219.58,9/22/2018,7/3/2023,859
860,Current,7497.17,11/30/2000,12/11/2023,860
861,Savings,4721.84,6/5/2002,11/4/2023,861
862,Savings,774.74,9/7/2011,3/12/2023,862
863,Savings,6603.06,5/24/2002,1/20/2023,863
864,Savings,3566.04,1/10/2007,6/6/2023,864
865,Savings,4098.52,8/23/2003,12/5/2023,865
866,Current,8404.65,11/8/2004,8/13/2023,866
867,Current,1459.35,2/25/2022,6/27/2023,867
868,Savings,3469.71,4/11/2010,4/28/2023,868
869,Savings,3700.31,5/3/2012,6/8/2023,869
870,Current,132.96,12/15/2003,1/13/2023,870
871,Current,8468.76,2/25/2018,2/25/2023,871
872,Savings,8369.59,10/30/2021,8/28/2023,872
873,Savings,6652.18,7/31/2012,10/2/2023,873
874,Savings,8999.52,7/21/2001,11/22/2023,874
875,Savings,2801.58,1/16/2013,6/5/2023,875
876,Savings,2284.24,3/3/2018,3/21/2023,876
877,Savings,778.36,11/25/2015,4/24/2023,877
878,Current,5960.93,2/15/2000,2/2/2023,878
879,Savings,5013.92,9/7/2007,4/24/2023,879
880,Savings,8122.92,8/15/2007,3/4/2023,880
881,Current,4864.74,7/6/2019,1/26/2023,881
882,Current,2112.04,1/30/2002,3/28/2023,882
883,Current,8115.01,1/11/2017,9/14/2023,883
884,Savings,4609,10/11/2016,4/3/2023,884
885,Current,9562.72,2/21/2004,7/19/2023,885
886,Savings,5391.27,8/25/2014,12/28/2023,886
887,Current,1255.72,10/22/2001,7/24/2023,887
888,Current,8525.14,2/10/2017,3/25/2023,888
889,Current,8796.26,11/28/2001,4/17/2023,889
890,Savings,4509.77,10/23/2021,9/4/2023,890
891,Current,357.33,4/4/2002,1/5/2023,891
892,Current,394.26,9/5/2002,9/25/2023,892
893,Current,3576.38,12/14/2014,10/31/2023,893
894,Savings,7190.7,9/20/2004,1/14/2023,894
895,Savings,3377.41,1/11/2017,11/5/2023,895
896,Savings,176.53,2/27/2017,8/6/2023,896
897,Savings,8500.85,5/20/2006,8/22/2023,897
898,Savings,9690.45,2/18/2019,2/14/2023,898
899,Current,3529.06,6/26/2010,6/9/2023,899
900,Current,823.44,6/26/2018,6/7/2023,900
901,Savings,2984.98,1/20/2022,9/25/2023,901
902,Current,8010.16,10/16/2005,4/10/2023,902
903,Current,5468.36,10/26/2005,3/24/2023,903
904,Savings,3901.46,10/22/2008,2/13/2023,904
905,Savings,3408.85,8/19/2022,6/2/2023,905
906,Savings,1242.41,5/6/2016,6/19/2023,906
907,Current,3461.19,6/23/2016,1/21/2023,907
908,Savings,4754.07,6/15/2021,9/7/2023,908
909,Savings,6764.1,2/7/2016,7/8/2023,909
910,Savings,2694.58,10/3/2019,11/18/2023,910
911,Current,8984.05,7/31/2011,12/23/2023,911
912,Current,4899.52,1/31/2019,1/21/2023,912
913,Current,4111.1,6/17/2008,10/9/2023,913
914,Savings,5980.14,7/24/2005,6/9/2023,914
915,Current,1759.48,4/29/2009,8/7/2023,915
916,Savings,1155.2,12/4/2010,1/17/2023,916
917,Savings,3530.75,12/28/2021,1/4/2023,917
918,Current,495.34,6/17/2004,2/8/2023,918
919,Savings,3838.07,2/24/2010,9/28/2023,919
920,Current,6747.7,3/8/2017,10/16/2023,920
921,Savings,8140.01,8/11/2022,7/8/2023,921
922,Savings,5839.65,5/29/2000,5/22/2023,922
923,Current,6944.16,2/6/2003,12/12/2023,923
924,Savings,8347.98,12/23/2020,10/30/2023,924
925,Current,7753.99,11/23/2012,5/10/2023,925
926,Current,3267.82,3/28/2014,12/12/2023,926
927,Savings,5776.88,6/23/2001,11/18/2023,927
928,Savings,2722.05,12/26/2004,6/25/2023,928
929,Savings,5805.7,4/20/2006,7/13/2023,929
930,Savings,4317.41,12/15/2006,12/3/2023,930
931,Savings,3790.71,3/3/2007,10/1/2023,931
932,Savings,1917.28,3/8/2020,6/28/2023,932
933,Savings,5661.36,10/20/2007,8/28/2023,933
934,Savings,7320.23,8/11/2021,5/12/2023,934
935,Savings,5755.67,8/19/2014,3/22/2023,935
936,Savings,785.34,12/30/2017,6/10/2023,936
937,Savings,9250.84,4/30/2015,6/30/2023,937
938,Current,154.36,7/20/2009,9/26/2023,938
939,Savings,8862.07,1/14/2015,11/23/2023,939
940,Savings,7684.13,7/14/2009,2/27/2023,940
941,Savings,1055.92,11/12/2015,7/10/2023,941
942,Current,2441.99,7/12/2001,11/17/2023,942
943,Savings,3554.78,10/18/2015,12/26/2023,943
944,Current,9111.98,5/20/2006,2/11/2023,944
945,Current,9801.27,9/7/2018,4/5/2023,945
946,Savings,962.97,12/6/2013,12/22/2023,946
947,Savings,4029.63,9/20/2004,3/30/2023,947
948,Savings,1577.89,5/5/2004,4/19/2023,948
949,Current,2856.52,3/29/2013,8/21/2023,949
950,Current,9812.6,8/24/2007,10/23/2023,950
951,Current,9845.82,1/14/2018,12/16/2023,951
952,Savings,4774.17,2/20/2001,4/12/2023,952
953,Savings,1913.07,1/31/2018,1/21/2023,953
954,Current,5515.48,3/14/2002,3/24/2023,954
955,Current,3274.78,1/29/2008,6/10/2023,955
956,Current,9295.43,4/18/2004,7/17/2023,956
957,Current,8200.32,11/6/2008,2/11/2023,957
958,Savings,3157.52,4/20/2008,2/6/2023,958
959,Savings,281.26,5/4/2012,7/19/2023,959
960,Current,9980.68,12/4/2012,11/29/2023,960
961,Savings,6865.11,9/12/2012,6/3/2023,961
962,Current,4314.7,11/15/2010,2/8/2023,962
963,Current,2955.71,11/20/2020,2/16/2023,963
964,Savings,143.8,8/6/2020,11/8/2023,964
965,Savings,1624.2,3/15/2006,4/20/2023,965
966,Savings,158.13,12/27/2009,7/5/2023,966
967,Current,6016.09,8/12/2021,7/4/2023,967
968,Current,6667.1,2/24/2001,11/23/2023,968
969,Savings,7691.28,6/17/2020,8/4/2023,969
970,Savings,1951.29,12/29/2017,4/20/2023,970
971,Savings,1050.11,11/10/2000,7/19/2023,971
972,Current,6539.55,1/24/2017,6/22/2023,972
973,Current,5048.95,10/22/2006,11/17/2023,973
974,Savings,8769.29,9/14/2014,1/4/2023,974
975,Savings,5379.33,5/19/2004,3/2/2023,975
976,Current,4503.73,8/30/2014,6/20/2023,976
977,Savings,4931.48,3/2/2007,12/27/2023,977
978,Current,7844.99,4/9/2000,5/27/2023,978
979,Savings,281.22,1/26/2011,12/8/2023,979
980,Current,9190.29,6/14/2009,12/22/2023,980
981,Current,7170.47,4/6/2017,5/9/2023,981
982,Savings,8864.37,10/10/2002,5/27/2023,982
983,Savings,9600.03,1/7/2012,2/20/2023,983
984,Current,2337.44,9/2/2000,3/5/2023,984
985,Savings,5825.57,8/21/2009,3/4/2023,985
986,Savings,4911.83,11/13/2008,10/12/2023,986
987,Savings,5422.43,7/8/2009,2/12/2023,987
988,Current,568.16,10/5/2020,3/11/2023,988
989,Current,9148.46,11/4/2009,9/13/2023,989
990,Current,9551.37,6/12/2021,10/22/2023,990
991,Savings,6882.73,11/5/2002,1/23/2023,991
992,Current,2656.95,5/20/2017,9/14/2023,992
993,Savings,7893.34,2/21/2022,3/2/2023,993
994,Savings,7335.38,8/17/2002,7/26/2023,994
995,Current,5788.44,3/2/2006,10/8/2023,995
996,Current,1785.37,8/23/2011,5/12/2023,996
997,Current,2091.67,2/25/2015,12/31/2023,997
998,Savings,5935.11,6/27/2013,12/30/2023,998
999,Savings,1375.37,10/25/2000,1/1/2023,999
1000,Current,7266.9,1/19/2000,2/9/2023,1000
1001,Savings,2204.74,8/18/2017,10/4/2023,1001
1002,Current,9113.75,9/16/2001,9/4/2023,1002
1003,Current,9007.28,8/13/2006,5/18/2023,1003
1004,Current,3006.68,2/26/2003,11/18/2023,1004
1005,Savings,925.53,7/22/2003,1/17/2023,1005
1006,Current,6153.02,1/10/2001,5/4/2023,1006
1007,Current,4539.3,4/4/2014,4/1/2023,1007
1008,Current,1522.72,12/6/2010,9/3/2023,1008
1009,Current,5361.67,11/7/2013,4/23/2023,1009
1010,Savings,9927.97,5/30/2017,5/6/2023,1010
1011,Savings,782.93,10/14/2003,9/23/2023,1011
